,Unnamed: 0,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,catalyst,ligand,Year
1738,4405,0__PF-06861930__MFCD00013103__,SCRN_275,00119131-1947,RKB-03635023,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1.N.OC=O>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,0.0,0,DCM,70.0,18.0,0.25,,,,,,0.0625,,,,,C1-350,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,5.0,MFCD00013103,C(O)=O.N,,,,,,None,,,,Hydrogenation,C1-350,,2015
1739,4406,0__PF-06861930__MFCD00013103__,SCRN_275,00119131-1947,RKB-03635024,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1.N.OC=O>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,0.0,0,DCM,70.0,18.0,0.25,,,,,,0.0625,,,,,Ru-721,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,5.0,MFCD00013103,C(O)=O.N,,,,,,None,,,,Hydrogenation,Ru-721,,2015
1740,4407,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635709,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,41226.5712890625,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],MFCD02684551,c1(P(c2ccccc2)c2ccccc2)c(c2c(cc1)cccc2)C(N[C@H]1[C@H](NC(c2c(P(c3ccccc3)c3ccccc3)ccc3c2cccc3)=O)CCCC1)=O,Ir-93,0.125,MFCD02684551,c1(P(c2ccccc2)c2ccccc2)c(c2c(cc1)cccc2)C(N[C@H]1[C@H](NC(c2c(P(c3ccccc3)c3ccccc3)ccc3c2cccc3)=O)CCCC1)=O,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],c1(P(c2ccccc2)c2ccccc2)c(c2c(cc1)cccc2)C(N[C@H]1[C@H](NC(c2c(P(c3ccccc3)c3ccccc3)ccc3c2cccc3)=O)CCCC1)=O,2015
1741,4408,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635710,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,40845.568359375,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],MFCD02684549,P1(c2c(P3[C@H](CC[C@@H]3C(C)C)C(C)C)cccc2)[C@H](CC[C@@H]1C(C)C)C(C)C,Ir-93,0.125,MFCD02684549,P1(c2c(P3[C@H](CC[C@@H]3C(C)C)C(C)C)cccc2)[C@H](CC[C@@H]1C(C)C)C(C)C,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],P1(c2c(P3[C@H](CC[C@@H]3C(C)C)C(C)C)cccc2)[C@H](CC[C@@H]1C(C)C)C(C)C,2015
1742,4409,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635711,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,39711.79296875,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],,,Ir-93,0.125,PF-04341621,C1[C@@H]([C@H](CCC1)NCc1ccccc1P(c1ccccc1)c1ccccc1)NCc1c(cccc1)P(c1ccccc1)c1ccccc1,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],C1[C@@H]([C@H](CCC1)NCc1ccccc1P(c1ccccc1)c1ccccc1)NCc1c(cccc1)P(c1ccccc1)c1ccccc1,2015
1743,4410,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635712,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,39660.78515625,0,DCE,25.0,18.0,0.0625,,,,,,0.0625,MFCD00192123,[Rh]([Rh](N1[C@H](C(OC)=O)CCC1=O)N1[C@H](C(OC)=O)CCC1=O)(N1[C@H](C(OC)=O)CCC1=O)N1[C@H](C(OC)=O)CCC1=O,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,[Rh]([Rh](N1[C@H](C(OC)=O)CCC1=O)N1[C@H](C(OC)=O)CCC1=O)(N1[C@H](C(OC)=O)CCC1=O)N1[C@H](C(OC)=O)CCC1=O,,2015
1744,4411,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635713,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,39638.056640625,0,DCE,25.0,18.0,0.0625,,,,,,0.0625,MFCD09753026,c1(c2c(P(c3cc(cc(c3)C)C)c3cc(cc(c3)C)C)ccc3c2cccc3)c(P(c2cc(cc(c2)C)C)c2cc(cc(c2)C)C)ccc2c1cccc2.C([C@H](N)C(C)C)(c1ccc(cc1)OC)(c1ccc(cc1)OC)N.[Ru](Cl)Cl,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,c1(c2c(P(c3cc(cc(c3)C)C)c3cc(cc(c3)C)C)ccc3c2cccc3)c(P(c2cc(cc(c2)C)C)c2cc(cc(c2)C)C)ccc2c1cccc2.C([C@H](N)C(C)C)(c1ccc(cc1)OC)(c1ccc(cc1)OC)N.[Ru](Cl)Cl,,2015
1745,4412,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635714,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,39509.15625,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],,,Ir-93,0.125,MFCD15072145,[Fe].C1CCCC1.C1CCCC1.C1C(C(CC1)C1C(CCC1)C=1OC[C@@H](N1)C(C)C)C=1OC[C@@H](N1)C(C)C.[Fe],,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],[Fe].C1CCCC1.C1CCCC1.C1C(C(CC1)C1C(CCC1)C=1OC[C@@H](N1)C(C)C)C=1OC[C@@H](N1)C(C)C.[Fe],2015
1746,4413,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635715,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,38934.56640625,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],,,Ir-93,0.125,MFCD09998277,C1(=N[C@@H](C(C)(C)C)CO1)c1c(P(c2ccccc2)c2ccccc2)cccc1,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],C1(=N[C@@H](C(C)(C)C)CO1)c1c(P(c2ccccc2)c2ccccc2)cccc1,2015
1747,4414,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635716,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,38516.58203125,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],MFCD00010275,P([C@H]1C[C@H](NC1)CP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Ir-93,0.125,MFCD00010275,P([C@H]1C[C@H](NC1)CP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],P([C@H]1C[C@H](NC1)CP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,2015
1748,4415,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635717,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,38316.80078125,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],MFCD09753003,c1(c2c(P(c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)ccc3c2OCO3)c(P(c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)ccc2c1OCO2,Ir-93,0.125,MFCD09753003,c1(c2c(P(c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)ccc3c2OCO3)c(P(c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)ccc2c1OCO2,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],c1(c2c(P(c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)ccc3c2OCO3)c(P(c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)ccc2c1OCO2,2015
1749,4416,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635718,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,38239.7177734375,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],MFCD01630821,c1(c2c(P(c3cc(cc(c3)C)C)c3cc(cc(c3)C)C)ccc3c2cccc3)c(P(c2cc(cc(c2)C)C)c2cc(cc(c2)C)C)ccc2c1cccc2,Ir-93,0.125,MFCD01630821,c1(c2c(P(c3cc(cc(c3)C)C)c3cc(cc(c3)C)C)ccc3c2cccc3)c(P(c2cc(cc(c2)C)C)c2cc(cc(c2)C)C)ccc2c1cccc2,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],c1(c2c(P(c3cc(cc(c3)C)C)c3cc(cc(c3)C)C)ccc3c2cccc3)c(P(c2cc(cc(c2)C)C)c2cc(cc(c2)C)C)ccc2c1cccc2,2015
1750,4417,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635719,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,38090.609375,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],MFCD08459345,,Ir-93,0.125,MFCD08459345,,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],,2015
1751,4418,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635720,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,37589.9306640625,0,DCE,25.0,18.0,0.0625,,,,,,0.0625,MFCD09753028,c1(c2c(P(c3cc(cc(c3)C)C)c3cc(cc(c3)C)C)ccc3c2cccc3)c(P(c2cc(cc(c2)C)C)c2cc(cc(c2)C)C)ccc2c1cccc2.[Ru](Cl)Cl.c1([C@H]([C@@H](c2ccccc2)N)N)ccccc1,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,c1(c2c(P(c3cc(cc(c3)C)C)c3cc(cc(c3)C)C)ccc3c2cccc3)c(P(c2cc(cc(c2)C)C)c2cc(cc(c2)C)C)ccc2c1cccc2.[Ru](Cl)Cl.c1([C@H]([C@@H](c2ccccc2)N)N)ccccc1,,2015
1752,4419,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635721,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,36330.609375,0,DCE,25.0,18.0,0.0625,,,,,,0.0625,MFCD08561120,P1([C@H](CC[C@@H]1C)C)c1sc2ccccc2c1P1[C@H](CC[C@@H]1C)C.[B-](F)(F)(F)F.C1CC=CCCC=C1.[Rh+],,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,P1([C@H](CC[C@@H]1C)C)c1sc2ccccc2c1P1[C@H](CC[C@@H]1C)C.[B-](F)(F)(F)F.C1CC=CCCC=C1.[Rh+],,2015
1753,4420,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635722,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,36194.7421875,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],,,Ir-93,0.125,,,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],,2015
1754,4421,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635723,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,35117.177734375,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],MFCD00058923,P(c1ccccc1)(c1ccccc1)[C@H](C[C@@H](P(c1ccccc1)c1ccccc1)C)C,Ir-93,0.125,MFCD00058923,P(c1ccccc1)(c1ccccc1)[C@H](C[C@@H](P(c1ccccc1)c1ccccc1)C)C,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],P(c1ccccc1)(c1ccccc1)[C@H](C[C@@H](P(c1ccccc1)c1ccccc1)C)C,2015
1755,4422,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635724,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,34815.90234375,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],,,Ir-93,0.125,MFCD08561164,C1CCCC1.[Fe].C[C@H](C1CCCC1P(c1cc(c(c(c1)C)OC)C)c1cc(c(c(c1)C)OC)C)P(c1cc(cc(c1)C)C)c1cc(cc(c1)C)C,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],C1CCCC1.[Fe].C[C@H](C1CCCC1P(c1cc(c(c(c1)C)OC)C)c1cc(c(c(c1)C)OC)C)P(c1cc(cc(c1)C)C)c1cc(cc(c1)C)C,2015
1756,4423,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635725,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,34726.30859375,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],MFCD09265104,S(N[C@@H]1[C@@H](N)CCCC1)(c1ccc(cc1)C)(=O)=O,Ir-93,0.125,MFCD09265104,S(N[C@@H]1[C@@H](N)CCCC1)(c1ccc(cc1)C)(=O)=O,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],S(N[C@@H]1[C@@H](N)CCCC1)(c1ccc(cc1)C)(=O)=O,2015
1757,4424,0__PF-06861930____,SCRN_186,00119131-1950,RKB-03635726,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,0,225.0,34695.1484375,0,DCE,25.0,18.0,0.0625,,,,,,0.0625,MFCD09753038,[Ru-]12[Cl+][Ru-]([Cl+]1)[Cl+]2.N(C)C.Cl.[Cl-].c1(c2c(P(c3cc(cc(c3)C)C)c3cc(cc(c3)C)C)ccc3c2OCO3)c(P(c2cc(cc(c2)C)C)c2cc(cc(c2)C)C)ccc2c1OCO2.c1(c2c(P(c3cc(cc(c3)C)C)c3cc(cc(c3)C)C)ccc3c2OCO3)c(P(c2cc(cc(c2)C)C)c2cc(cc(c2)C)C)ccc2c1OCO2,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,[Ru-]12[Cl+][Ru-]([Cl+]1)[Cl+]2.N(C)C.Cl.[Cl-].c1(c2c(P(c3cc(cc(c3)C)C)c3cc(cc(c3)C)C)ccc3c2OCO3)c(P(c2cc(cc(c2)C)C)c2cc(cc(c2)C)C)ccc2c1OCO2.c1(c2c(P(c3cc(cc(c3)C)C)c3cc(cc(c3)C)C)ccc3c2OCO3)c(P(c2cc(cc(c2)C)C)c2cc(cc(c2)C)C)ccc2c1OCO2,,2015
