,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,react_1_canon,react_2_canon,halide,nuc,catalyst,ligand
1317,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960635,ULLMANN,Metal Mediated,[OH:1][CH2:2][CH:3]=[CH2:4].[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8](Br)[cH:7]1>>[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8]([O:1][CH2:2][CH:3]=[CH2:4])[cH:7]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00001633,C1(C(CCCC1)=O)C(C)=O,CuI,0.25,MFCD00001633,C1(C(CCCC1)=O)C(C)=O,,,2AcCyHex,1.0,MFCD09991542,n1(nc(cc1C)Br)C,10.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,C1(C(CCCC1)=O)C(C)=O
1318,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960636,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,18305.052734375,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00134224,c12c3c(ccc1cccn2)cccn3.[Cu](Cl)Cl,CuI,0.25,MFCD00134224,c12c3c(ccc1cccn2)cccn3.[Cu](Cl)Cl,,,Phen.CuCl2,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c12c3c(ccc1cccn2)cccn3.[Cu](Cl)Cl
1319,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960637,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,PHA-00769587,c1c(ccc(c1C(O)=O)NC(=O)C(=O)NCc1ccccc1)C#N,CuI,0.25,PHA-00769587,c1c(ccc(c1C(O)=O)NC(=O)C(=O)NCc1ccccc1)C#N,,,PHA-00769587,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1c(ccc(c1C(O)=O)NC(=O)C(=O)NCc1ccccc1)C#N
1320,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960638,ULLMANN,Metal Mediated,[OH:1][CH2:2][CH:3]=[CH2:4].[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8](Br)[cH:7]1>>[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8]([O:1][CH2:2][CH:3]=[CH2:4])[cH:7]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00192394,C(/C1=N[C@H](CO1)c1ccccc1)(=C\1N[C@H](CO1)c1ccccc1)C#N,CuI,0.25,MFCD00192394,C(/C1=N[C@H](CO1)c1ccccc1)(=C\1N[C@H](CO1)c1ccccc1)C#N,,,BOX1,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,C(/C1=N[C@H](CO1)c1ccccc1)(=C\1N[C@H](CO1)c1ccccc1)C#N
1321,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960639,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,5627.82177734375,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,CL-294581,c1(c(ccc(c1)OC)OC)NC(Nc1c(cc(cc1)[N+](=O)[O-])OC)=O,CuI,0.25,CL-294581,c1(c(ccc(c1)OC)OC)NC(Nc1c(cc(cc1)[N+](=O)[O-])OC)=O,,,CL-294581,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(c(ccc(c1)OC)OC)NC(Nc1c(cc(cc1)[N+](=O)[O-])OC)=O
1323,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960641,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,,,CuI,0.25,MFCD02093731,c1(c2cc(ccn2)C(C)(C)C)nc(c2cc(ccn2)C(C)(C)C)cc(c1)C(C)(C)C,,,tBu terpyridine,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(c2cc(ccn2)C(C)(C)C)nc(c2cc(ccn2)C(C)(C)C)cc(c1)C(C)(C)C
1324,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960642,ULLMANN,Metal Mediated,[OH:1][CH2:2][CH:3]=[CH2:4].[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8](Br)[cH:7]1>>[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8]([O:1][CH2:2][CH:3]=[CH2:4])[cH:7]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,PF-01463307,C(c1ccccc1)(c1ccccc1)NC(C(Nc1c(cccc1C(C)C)C(C)C)=O)=O,CuI,0.25,PF-01463307,C(c1ccccc1)(c1ccccc1)NC(C(Nc1c(cccc1C(C)C)C(C)C)=O)=O,,,PF-01463307,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,C(c1ccccc1)(c1ccccc1)NC(C(Nc1c(cccc1C(C)C)C(C)C)=O)=O
1325,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960643,ULLMANN,Metal Mediated,[OH:1][CH2:2][CH:3]=[CH2:4].[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8](Br)[cH:7]1>>[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8]([O:1][CH2:2][CH:3]=[CH2:4])[cH:7]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00002846,C(N(C)C)CO,CuI,0.25,MFCD00002846,C(N(C)C)CO,,,2-Dimethylaminoethanol,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,C(N(C)C)CO
1326,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960644,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,PF-050843200,C(N(Cc1nnn(c1)CCCO)Cc1nnn(c1)CCCO)c1nnn(c1)CCCO,CuI,0.25,PF-050843200,C(N(Cc1nnn(c1)CCCO)Cc1nnn(c1)CCCO)c1nnn(c1)CCCO,,,Click,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,C(N(Cc1nnn(c1)CCCO)Cc1nnn(c1)CCCO)c1nnn(c1)CCCO
1327,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960645,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD09265173,C/1(=C(/C2=N[C@@H](c3ccc(C(C)(C)C)cc3)CO2)C#N)N[C@H](CO1)c1ccc(C(C)(C)C)cc1,CuI,0.25,MFCD09265173,C/1(=C(/C2=N[C@@H](c3ccc(C(C)(C)C)cc3)CO2)C#N)N[C@H](CO1)c1ccc(C(C)(C)C)cc1,,,BOX2,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,C/1(=C(/C2=N[C@@H](c3ccc(C(C)(C)C)cc3)CO2)C#N)N[C@H](CO1)c1ccc(C(C)(C)C)cc1
1328,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960646,ULLMANN,Metal Mediated,[OH:1][CH2:2][CH:3]=[CH2:4].[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8](Br)[cH:7]1>>[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8]([O:1][CH2:2][CH:3]=[CH2:4])[cH:7]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,PF-04015490,c1(cc(c(c(c1)C(C)(C)C)NC(=O)C(N[C@H](C(=O)N[C@@H]1C(OC(C1)=O)O)C)=O)C(C)(C)C)C(C)(C)C,CuI,0.25,PF-04015490,c1(cc(c(c(c1)C(C)(C)C)NC(=O)C(N[C@H](C(=O)N[C@@H]1C(OC(C1)=O)O)C)=O)C(C)(C)C)C(C)(C)C,,,PF-04015490,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(cc(c(c(c1)C(C)(C)C)NC(=O)C(N[C@H](C(=O)N[C@@H]1C(OC(C1)=O)O)C)=O)C(C)(C)C)C(C)(C)C
1330,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960648,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,,,CuI,0.25,MFCD13249723,c1c(nc(cc1)CNC)CNC,,,"Py-2,6-(CH2NHMe)2",1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1c(nc(cc1)CNC)CNC
1331,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960649,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00008290,C(CNC)NC,CuI,0.25,MFCD00008290,C(CNC)NC,,,MeNHCH2CH2NHMe,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,C(CNC)NC
1332,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960650,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00008292,C(CNC)CNC,CuI,0.25,MFCD00008292,C(CNC)CNC,,,"(HNMe)2-1,3-Propdiamine",1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,C(CNC)CNC
1333,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960651,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00008335,N(CCN(C)C)(C)C,CuI,0.25,MFCD00008335,N(CCN(C)C)(C)C,,,TMEDA,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,N(CCN(C)C)(C)C
1334,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960652,ULLMANN,Metal Mediated,[OH:1][CH2:2][CH:3]=[CH2:4].[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8](Br)[cH:7]1>>[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8]([O:1][CH2:2][CH:3]=[CH2:4])[cH:7]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,,,CuI,0.25,MFCD00012358,C1CNCCNCCN1,,,"1,4,7-TCN",1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,C1CNCCNCCN1
1335,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960653,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00044018,C(C(CN)(C)C)N(C)C,CuI,0.25,MFCD00044018,C(C(CN)(C)C)N(C)C,,,"(NMe2)2-1,3-PropDiamine",1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,C(C(CN)(C)C)N(C)C
1336,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960654,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00002120,c1(c(cccc1)O)C=NO,CuI,0.25,MFCD00002120,c1(c(cccc1)O)C=NO,,,Salicylaldoxime,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(c(cccc1)O)C=NO
1337,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960655,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00001633,C1(C(CCCC1)=O)C(C)=O,CuI,0.25,MFCD00001633,C1(C(CCCC1)=O)C(C)=O,,,2AcCyHex,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,C1(C(CCCC1)=O)C(C)=O
1338,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960656,ULLMANN,Metal Mediated,[OH:1][CH2:2][CH:3]=[CH2:4].[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8](Br)[cH:7]1>>[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8]([O:1][CH2:2][CH:3]=[CH2:4])[cH:7]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00671527,N([C@H]1[C@H](NC)CCCC1)C,CuI,0.25,MFCD00671527,N([C@H]1[C@H](NC)CCCC1)C,,,DMCyHDiA,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,N([C@H]1[C@H](NC)CCCC1)C
1339,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960657,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,18667.40234375,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,,,CuI,0.25,MFCD09743888,c1cccc(n1)C1=NCCN1,,,Py-Im,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1cccc(n1)C1=NCCN1
1340,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960658,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD02093688,c1(c2ccccn2)nc(ccc1)C,CuI,0.25,MFCD02093688,c1(c2ccccn2)nc(ccc1)C,,,"6Me-2,2'-Bipyridyl",1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(c2ccccn2)nc(ccc1)C
1341,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960659,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00006312,c1(ccccn1)N,CuI,0.25,MFCD00006312,c1(ccccn1)N,,,2-NH2Py,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(ccccn1)N
1342,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960660,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,,,CuI,0.25,MFCD00012359,N1(CCN(CCN(CC1)C)C)C,,,"1,4,7-MeTCN",1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,N1(CCN(CCN(CC1)C)C)C
1343,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960661,ULLMANN,Metal Mediated,[OH:1][CH2:2][CH:3]=[CH2:4].[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8](Br)[cH:7]1>>[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8]([O:1][CH2:2][CH:3]=[CH2:4])[cH:7]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00014876,N(CCN(C)C)(CCN(C)C)C,CuI,0.25,MFCD00014876,N(CCN(C)C)(CCN(C)C)C,,,PMDETA,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,N(CCN(C)C)(CCN(C)C)C
1344,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960662,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00008848,C(C(CC(C(C)(C)C)=O)=O)(C)(C)C,CuI,0.25,MFCD00008848,C(C(CC(C(C)(C)C)=O)=O)(C)(C)C,,,TMHD,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,C(C(CC(C(C)(C)C)=O)=O)(C)(C)C
